original_taxon,kingdom,phylum,class,order,family,genus,species,clean_species,in_gut_microbiome,in_food_microbiome,source
k__Bacteria|p__Actinomycetota|c__CFGB33437|o__OFGB33437|f__FGB33437|g__GGB94396|s__GGB94396_SGB128252|t__SGB128252,Bacteria,Actinomycetota,CFGB33437,OFGB33437,FGB33437,GGB94396,GGB94396 SGB128252,ggb94396_sgb128252,False,True,cfmd_food
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB49326|o__OFGB49326|f__FGB49326|g__GGB61950|s__GGB61950_SGB127277|t__SGB127277,Bacteria,Thermodesulfobacteriota,CFGB49326,OFGB49326,FGB49326,GGB61950,GGB61950 SGB127277,ggb61950_sgb127277,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Kribbellaceae|g__Kribbella|s__Kribbella_sp_VKM_Ac_2568|t__SGB176443,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella sp VKM Ac 2568,kribbella_sp_vkm_ac_2568,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__GGB94234|s__GGB94234_SGB130101|t__SGB130101,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,GGB94234,GGB94234 SGB130101,ggb94234_sgb130101,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_SRL28|t__SGB94027,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium sp SRL28,bradyrhizobium_sp_srl28,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_algeriense|t__SGB31955,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium algeriense,bradyrhizobium_algeriense,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__CFGB81559|o__OFGB81559|f__FGB81559|g__GGB33721|s__GGB33721_SGB55066|t__SGB55066,Bacteria,Pseudomonadota,CFGB81559,OFGB81559,FGB81559,GGB33721,GGB33721 SGB55066,ggb33721_sgb55066,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_equi|t__SGB8214,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus equi,streptococcus_equi,False,True,cfmd_food
k__Bacteria|p__Verrucomicrobiota|c__CFGB81401|o__OFGB81401|f__FGB81401|g__GGB95723|s__GGB95723_SGB125710|t__SGB125710,Bacteria,Verrucomicrobiota,CFGB81401,OFGB81401,FGB81401,GGB95723,GGB95723 SGB125710,ggb95723_sgb125710,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Paeniglutamicibacter|s__Paeniglutamicibacter_kerguelensis|t__SGB93204,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Paeniglutamicibacter kerguelensis,paeniglutamicibacter_kerguelensis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__GGB92407|s__GGB92407_SGB133007|t__SGB133007,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,GGB92407,GGB92407 SGB133007,ggb92407_sgb133007,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae|g__GGB95167|s__GGB95167_SGB128533|t__SGB128533,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Iamiaceae,GGB95167,GGB95167 SGB128533,ggb95167_sgb128533,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__CFGB5371|o__OFGB5371|f__FGB5371|g__GGB93439|s__GGB93439_SGB131938|t__SGB131938,Bacteria,Pseudomonadota,CFGB5371,OFGB5371,FGB5371,GGB93439,GGB93439 SGB131938,ggb93439_sgb131938,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_thailandicus|t__SGB7965,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus thailandicus,enterococcus_thailandicus,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Caryophanaceae|g__Sporosarcina|s__Sporosarcina_newyorkensis|t__SGB7611,Bacteria,Firmicutes,Bacilli,Bacillales,Caryophanaceae,Sporosarcina,Sporosarcina newyorkensis,sporosarcina_newyorkensis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_parasichuanensis|t__SGB110477,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas parasichuanensis,pseudomonas_parasichuanensis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__CFGB52786|o__OFGB52786|f__FGB52786|g__GGB64512|s__GGB64512_SGB129862|t__SGB129862,Bacteria,Actinomycetota,CFGB52786,OFGB52786,FGB52786,GGB64512,GGB64512 SGB129862,ggb64512_sgb129862,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Nakamurellales|f__Nakamurellaceae|g__GGB64492|s__GGB64492_SGB86990|t__SGB86990,Bacteria,Actinomycetota,Actinomycetes,Nakamurellales,Nakamurellaceae,GGB64492,GGB64492 SGB86990,ggb64492_sgb86990,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB44506|s__GGB44506_SGB61938|t__SGB61938,Bacteria,Pseudomonadota,Betaproteobacteria,Betaproteobacteria_unclassified,Betaproteobacteria_unclassified,GGB44506,GGB44506 SGB61938,ggb44506_sgb61938,False,True,cfmd_food
k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales|f__Nitrospiraceae|g__GGB6360|s__GGB6360_SGB54434|t__SGB54434,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,GGB6360,GGB6360 SGB54434,ggb6360_sgb54434,False,True,cfmd_food
k__Bacteria|p__Acidobacteriota|c__CFGB33721|o__OFGB33721|f__FGB33721|g__GGB61498|s__GGB61498_SGB83579|t__SGB83579,Bacteria,Acidobacteriota,CFGB33721,OFGB33721,FGB33721,GGB61498,GGB61498 SGB83579,ggb61498_sgb83579,False,True,cfmd_food
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5895|t__SGB74810,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrososphaerales,Nitrososphaerales_unclassified,Nitrososphaerales_unclassified,Nitrososphaerales archaeon TH5895,nitrososphaerales_archaeon_th5895,False,True,cfmd_food
k__Archaea|p__Nitrososphaerota|c__CFGB72910|o__OFGB72910|f__FGB72910|g__GGB87549|s__GGB87549_SGB122612|t__SGB122612,Archaea,Nitrososphaerota,CFGB72910,OFGB72910,FGB72910,GGB87549,GGB87549 SGB122612,ggb87549_sgb122612,False,True,cfmd_food
k__Bacteria|p__Myxococcota|c__CFGB94849|o__OFGB94849|f__FGB94849|g__GGB137693|s__GGB137693_SGB173347|t__SGB173347,Bacteria,Myxococcota,CFGB94849,OFGB94849,FGB94849,GGB137693,GGB137693 SGB173347,ggb137693_sgb173347,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__CFGB92615|o__OFGB92615|f__FGB92615|g__GGB132356|s__GGB132356_SGB183228|t__SGB183228,Bacteria,Pseudomonadota,CFGB92615,OFGB92615,FGB92615,GGB132356,GGB132356 SGB183228,ggb132356_sgb183228,False,True,cfmd_food
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__Myxococcaceae|g__GGB93539|s__GGB93539_SGB132226|t__SGB132226,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,GGB93539,GGB93539 SGB132226,ggb93539_sgb132226,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Salinibacterium|s__Salinibacterium_sp_ZJ450|t__SGB87770,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Salinibacterium,Salinibacterium sp ZJ450,salinibacterium_sp_zj450,False,True,cfmd_food
k__Bacteria|p__Thermodesulfobacteriota|c__CFGB11088|o__OFGB11088|f__FGB11088|g__GGB33037|s__GGB33037_SGB167762|t__SGB167762,Bacteria,Thermodesulfobacteriota,CFGB11088,OFGB11088,FGB11088,GGB33037,GGB33037 SGB167762,ggb33037_sgb167762,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Neisseriales|f__Chitinibacteraceae|g__Chitinimonas|s__Chitinimonas_arctica|t__SGB88207,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Chitinibacteraceae,Chitinimonas,Chitinimonas arctica,chitinimonas_arctica,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Terricaulis|s__Terricaulis_silvestris|t__SGB89280,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Terricaulis,Terricaulis silvestris,terricaulis_silvestris,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB91407|s__GGB91407_SGB134875|t__SGB134875,Bacteria,Pseudomonadota,Betaproteobacteria,Betaproteobacteria_unclassified,Betaproteobacteria_unclassified,GGB91407,GGB91407 SGB134875,ggb91407_sgb134875,False,True,cfmd_food
k__Bacteria|p__Nitrospirota|c__Nitrospiria|o__Nitrospirales|f__Nitrospiraceae|g__GGB32963|s__GGB32963_SGB54432|t__SGB54432,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,GGB32963,GGB32963 SGB54432,ggb32963_sgb54432,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Azospirillaceae|g__GGB40753|s__GGB40753_SGB183856|t__SGB183856,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,GGB40753,GGB40753 SGB183856,ggb40753_sgb183856,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp_D12|t__SGB7808,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp D12,bacillus_sp_d12,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Gaiellales|f__Gaiellaceae|g__GGB94463|s__GGB94463_SGB128712|t__SGB128712,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,GGB94463,GGB94463 SGB128712,ggb94463_sgb128712,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__CFGB54044|o__OFGB54044|f__FGB54044|g__GGB96964|s__GGB96964_SGB136149|t__SGB136149,Bacteria,Bacteroidota,CFGB54044,OFGB54044,FGB54044,GGB96964,GGB96964 SGB136149,ggb96964_sgb136149,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_tecta|t__SGB165685,Bacteria,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas tecta,aeromonas_tecta,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_caledonicus|t__SGB25104,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus caledonicus,staphylococcus_caledonicus,False,True,cfmd_food
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5893|t__SGB74785,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrososphaerales,Nitrososphaerales_unclassified,Nitrososphaerales_unclassified,Nitrososphaerales archaeon TH5893,nitrososphaerales_archaeon_th5893,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Mesonia|s__Mesonia_aestuariivivens|t__SGB109373,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Mesonia,Mesonia aestuariivivens,mesonia_aestuariivivens,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Brucellaceae|g__Brucella|s__Brucella_SGB99104|t__SGB99104,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Brucella,Brucella SGB99104,brucella_sgb99104,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Providencia|s__Providencia_rustigianii|t__SGB10004,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,Providencia rustigianii,providencia_rustigianii,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_seminis|t__SGB9761,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus seminis,actinobacillus_seminis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_SGB98768|t__SGB98768,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter SGB98768,arthrobacter_sgb98768,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_CFBP_13711|t__SGB89145,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp CFBP 13711,pseudomonas_sp_cfbp_13711,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_SGB86896|t__SGB86896,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium SGB86896,mycobacterium_sgb86896,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__GGB137251|s__GGB137251_SGB175199|t__SGB175199,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,GGB137251,GGB137251 SGB175199,ggb137251_sgb175199,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_sp_AZCC_0083|t__SGB86898,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp AZCC 0083,mycobacterium_sp_azcc_0083,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_SGB184494|t__SGB184494,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium SGB184494,bradyrhizobium_sgb184494,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales|f__Streptosporangiaceae|g__Streptosporangium|s__Streptosporangium_subroseum|t__SGB16418,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Streptosporangium,Streptosporangium subroseum,streptosporangium_subroseum,False,True,cfmd_food
k__Bacteria|p__Acidobacteriota|c__Terriglobia|o__Terriglobales|f__Acidobacteriaceae|g__Edaphobacter|s__Edaphobacter_modestus|t__SGB30543,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Edaphobacter,Edaphobacter modestus,edaphobacter_modestus,False,True,cfmd_food
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB87586|s__GGB87586_SGB122575|t__SGB122575_group,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrososphaerales,Nitrososphaerales_unclassified,GGB87586,GGB87586 SGB122575,ggb87586_sgb122575,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__CFGB81903|o__OFGB81903|f__FGB81903|g__GGB96690|s__GGB96690_SGB136194|t__SGB136194,Bacteria,Bacteroidota,CFGB81903,OFGB81903,FGB81903,GGB96690,GGB96690 SGB136194,ggb96690_sgb136194,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_SID13031|t__SGB87028,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp SID13031,streptomyces_sp_sid13031,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Kribbellaceae|g__Kribbella|s__Kribbella_SGB130392|t__SGB130392,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella SGB130392,kribbella_sgb130392,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Usitatibacteraceae|g__Usitatibacter|s__Usitatibacter_rugosus|t__SGB88648,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Usitatibacteraceae,Usitatibacter,Usitatibacter rugosus,usitatibacter_rugosus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_polaris|t__SGB88578,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia polaris,massilia_polaris,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Micropruina|s__Micropruina_SGB98847|t__SGB98847,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Micropruina,Micropruina SGB98847,micropruina_sgb98847,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__GGB72218|s__GGB72218_SGB99350|t__SGB99350,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,GGB72218,GGB72218 SGB99350,ggb72218_sgb99350,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_SGB89340|t__SGB89340,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas SGB89340,brevundimonas_sgb89340,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_russicus|t__SGB55062,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter russicus,arthrobacter_russicus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Tahibacter|s__Tahibacter_aquaticus|t__SGB33023,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Tahibacter,Tahibacter aquaticus,tahibacter_aquaticus,False,True,cfmd_food
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified|g__Bacteria_unclassified|s__bacterium|t__SGB182719,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,bacterium,bacterium,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_occultum|t__SGB86800,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium occultum,corynebacterium_occultum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus_vulgaris|t__SGB206314,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,Proteus vulgaris,proteus_vulgaris,False,True,cfmd_food
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_unclassified_SGB122549|t__SGB122549,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrososphaerales,Nitrososphaerales_unclassified,Nitrososphaerales_unclassified,Nitrososphaerales unclassified SGB122549,nitrososphaerales_unclassified_sgb122549,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Rivibacter|s__Rivibacter_subsaxonicus|t__SGB32568,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales_unclassified,Rivibacter,Rivibacter subsaxonicus,rivibacter_subsaxonicus,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae|g__Nocardia|s__Nocardia_SGB129783|t__SGB129783,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia SGB129783,nocardia_sgb129783,False,True,cfmd_food
k__Bacteria|p__Acidobacteriota|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae|g__GGB137451|s__GGB137451_SGB173180|t__SGB173180,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,GGB137451,GGB137451 SGB173180,ggb137451_sgb173180,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_silesiensis|t__SGB12233,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas silesiensis,pseudomonas_silesiensis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__CFGB33292|o__OFGB33292|f__FGB33292|g__GGB91291|s__GGB91291_SGB134920|t__SGB134920,Bacteria,Pseudomonadota,CFGB33292,OFGB33292,FGB33292,GGB91291,GGB91291 SGB134920,ggb91291_sgb134920,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas|s__Cellulomonas_sp_Leaf334|t__SGB16071,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp Leaf334,cellulomonas_sp_leaf334,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Ensifer|s__Ensifer_sp_M14|t__SGB11185,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,Ensifer sp M14,ensifer_sp_m14,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_albiziae|t__SGB89537,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium albiziae,mesorhizobium_albiziae,False,True,cfmd_food
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_unclassified_SGB69554|t__SGB69554,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrososphaerales,Nitrososphaerales_unclassified,Nitrososphaerales_unclassified,Nitrososphaerales unclassified SGB69554,nitrososphaerales_unclassified_sgb69554,False,True,cfmd_food
